CO_CURSO,MEDIA_NT_CE,QE_I02_A,QE_I02_B,QE_I02_C,QE_I02_D,QE_I02_E,QE_I02_F,QE_I08_A,QE_I08_B,QE_I08_C,QE_I08_D,QE_I08_E,QE_I08_F,QE_I08_G,QE_I17_A,QE_I17_B,QE_I17_C,QE_I17_D,QE_I17_E,QE_I17_F,CO_IES,CO_MODALIDADE,CO_UF_CURSO,CO_MUNIC_CURSO
18462,36.11333333333334,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.0,0.4,0.4666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,952,1,35,3548500
18462,36.11333333333334,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.0,0.4,0.4666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,952,1,35,3548500
18462,36.11333333333334,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.0,0.4,0.4666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,952,1,35,3548500
18462,36.11333333333334,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.0,0.4,0.4666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,952,1,35,3548500
18680,31.54,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,718,1,24,2408102
18680,31.54,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,718,1,24,2408102
18680,31.54,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,718,1,24,2408102
18680,31.54,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,718,1,24,2408102
18680,31.54,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,718,1,24,2408102
18680,31.54,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,718,1,24,2408102
18680,31.54,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,718,1,24,2408102
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20067,34.83846153846154,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.7037037037037037,0.0,0.0,0.07407407407407407,0.037037037037037035,402,1,53,5300108
20350,35.98,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1129,1,35,3549805
20350,35.98,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1129,1,35,3549805
20350,35.98,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1129,1,35,3549805
20350,35.98,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1129,1,35,3549805
20350,35.98,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1129,1,35,3549805
20418,34.75,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,222,1,35,3557105
20418,34.75,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,222,1,35,3557105
20418,34.75,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,222,1,35,3557105
20418,34.75,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,222,1,35,3557105
20418,34.75,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,222,1,35,3557105
20418,34.75,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,222,1,35,3557105
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
20856,23.1125,0.7647058823529411,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,1036,1,31,3134202
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
38703,25.20212765957447,0.5490196078431373,0.09803921568627451,0.0196078431372549,0.3333333333333333,0.0,0.0,0.058823529411764705,0.27450980392156865,0.29411764705882354,0.19607843137254902,0.13725490196078433,0.0392156862745098,0.0,0.6078431372549019,0.27450980392156865,0.0,0.0,0.11764705882352941,0.0,322,1,35,3550308
