CO_CURSO,MEDIA_NT_CE,QE_I02_A,QE_I02_B,QE_I02_C,QE_I02_D,QE_I02_E,QE_I02_F,QE_I08_A,QE_I08_B,QE_I08_C,QE_I08_D,QE_I08_E,QE_I08_F,QE_I08_G,QE_I17_A,QE_I17_B,QE_I17_C,QE_I17_D,QE_I17_E,QE_I17_F,QE_I04_A,QE_I04_B,QE_I04_C,QE_I04_D,QE_I04_E,QE_I04_F,QE_I05_A,QE_I05_B,QE_I05_C,QE_I05_D,QE_I05_E,QE_I05_F,QE_I06_A,QE_I06_B,QE_I06_C,QE_I06_D,QE_I06_E,QE_I06_F,QE_I07_A,QE_I07_B,QE_I07_C,QE_I07_D,QE_I07_E,QE_I07_F,QE_I07_G,QE_I07_H,QE_I09_A,QE_I09_B,QE_I09_C,QE_I09_D,QE_I09_E,QE_I09_F,QE_I10_A,QE_I10_B,QE_I10_C,QE_I10_D,QE_I10_E,QE_I13_A,QE_I13_B,QE_I13_C,QE_I13_D,QE_I13_E,QE_I13_F,QE_I16_11.0,QE_I16_12.0,QE_I16_13.0,QE_I16_14.0,QE_I16_15.0,QE_I16_16.0,QE_I16_17.0,QE_I16_21.0,QE_I16_22.0,QE_I16_23.0,QE_I16_24.0,QE_I16_25.0,QE_I16_26.0,QE_I16_27.0,QE_I16_28.0,QE_I16_29.0,QE_I16_31.0,QE_I16_32.0,QE_I16_33.0,QE_I16_35.0,QE_I16_41.0,QE_I16_42.0,QE_I16_43.0,QE_I16_50.0,QE_I16_51.0,QE_I16_52.0,QE_I16_53.0,QE_I16_99.0,QE_I21_A,QE_I21_B,QE_I22_A,QE_I22_B,QE_I22_C,QE_I22_D,QE_I22_E,QE_I23_A,QE_I23_B,QE_I23_C,QE_I23_D,QE_I23_E,QE_I25_A,QE_I25_B,QE_I25_C,QE_I25_D,QE_I25_E,QE_I25_F,QE_I25_G,QE_I25_H,CO_IES,CO_MODALIDADE,CO_UF_CURSO,CO_MUNIC_CURSO,CO_CATEGAD,CO_REGIAO_CURSO
1187681,36.833333333333336,0.8888888888888888,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.18518518518518517,0.4444444444444444,0.1111111111111111,0.14814814814814814,0.7777777777777778,0.0,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.37037037037037035,0.25925925925925924,0.2222222222222222,0.0,0.037037037037037035,0.1111111111111111,0.37037037037037035,0.4074074074074074,0.07407407407407407,0.25925925925925924,0.6666666666666666,0.037037037037037035,0.0,0.0,0.037037037037037035,0.2962962962962963,0.14814814814814814,0.2962962962962963,0.14814814814814814,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.6666666666666666,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.3333333333333333,0.4444444444444444,0.8148148148148148,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.9259259259259259,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.14814814814814814,0.037037037037037035,0.4074074074074074,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4074074074074074,0.25925925925925924,0.07407407407407407,0.14814814814814814,0.5555555555555556,0.037037037037037035,0.14814814814814814,0.0,0.14814814814814814,0.0,0.0,0.1111111111111111,19,1,35,3509502,8,3
1187682,42.11034482758621,0.41379310344827586,0.05172413793103448,0.034482758620689655,0.4827586206896552,0.0,0.017241379310344827,0.06896551724137931,0.2413793103448276,0.1206896551724138,0.27586206896551724,0.1896551724137931,0.10344827586206896,0.0,0.7068965517241379,0.25862068965517243,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.1206896551724138,0.13793103448275862,0.43103448275862066,0.1724137931034483,0.13793103448275862,0.0,0.06896551724137931,0.06896551724137931,0.4827586206896552,0.22413793103448276,0.15517241379310345,0.13793103448275862,0.6896551724137931,0.10344827586206896,0.034482758620689655,0.0,0.034482758620689655,0.1896551724137931,0.13793103448275862,0.15517241379310345,0.3620689655172414,0.1206896551724138,0.034482758620689655,0.0,0.0,0.0,0.15517241379310345,0.41379310344827586,0.22413793103448276,0.13793103448275862,0.06896551724137931,0.22413793103448276,0.017241379310344827,0.08620689655172414,0.10344827586206896,0.5689655172413793,0.3103448275862069,0.1724137931034483,0.10344827586206896,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482758620689655,0.0,0.0,0.7758620689655172,0.22413793103448276,0.3793103448275862,0.3275862068965517,0.2413793103448276,0.0,0.05172413793103448,0.08620689655172414,0.3620689655172414,0.2413793103448276,0.1896551724137931,0.1206896551724138,0.3448275862068966,0.20689655172413793,0.1206896551724138,0.034482758620689655,0.1896551724137931,0.0,0.0,0.10344827586206896,1303,1,52,5218805,1,5
1187876,28.36875,0.47368421052631576,0.05263157894736842,0.0,0.47368421052631576,0.0,0.0,0.10526315789473684,0.47368421052631576,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.3684210526315789,0.5789473684210527,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.2631578947368421,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.0,0.0,0.10526315789473684,0.5789473684210527,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.6842105263157895,0.15789473684210525,0.05263157894736842,0.0,0.0,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.15789473684210525,0.42105263157894735,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.5789473684210527,0.7894736842105263,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.0,0.0,0.0,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.42105263157894735,0.10526315789473684,0.15789473684210525,0.0,0.2631578947368421,0.0,0.0,0.05263157894736842,163,1,33,3304557,4,3
1187944,36.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,599,1,29,2903201,1,2
1187982,24.713636363636365,0.46153846153846156,0.11538461538461539,0.07692307692307693,0.34615384615384615,0.0,0.0,0.11538461538461539,0.19230769230769232,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.038461538461538464,0.0,0.6538461538461539,0.19230769230769232,0.0,0.038461538461538464,0.11538461538461539,0.0,0.07692307692307693,0.2692307692307692,0.038461538461538464,0.4230769230769231,0.19230769230769232,0.0,0.038461538461538464,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.11538461538461539,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.0,0.11538461538461539,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.46153846153846156,0.11538461538461539,0.11538461538461539,0.0,0.038461538461538464,0.7307692307692307,0.8461538461538461,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.8846153846153846,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.23076923076923078,0.38461538461538464,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.5769230769230769,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.038461538461538464,0.2692307692307692,0.0,0.2692307692307692,0.038461538461538464,0.0,0.07692307692307693,163,1,33,3304557,4,3
1188121,35.43529411764706,0.47058823529411764,0.14705882352941177,0.0,0.35294117647058826,0.0,0.029411764705882353,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.20588235294117646,0.17647058823529413,0.14705882352941177,0.0,0.6470588235294118,0.2647058823529412,0.0,0.029411764705882353,0.058823529411764705,0.0,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.17647058823529413,0.17647058823529413,0.38235294117647056,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.6470588235294118,0.17647058823529413,0.0,0.0,0.0,0.14705882352941177,0.08823529411764706,0.4411764705882353,0.17647058823529413,0.08823529411764706,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.38235294117647056,0.14705882352941177,0.3235294117647059,0.11764705882352941,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.23529411764705882,0.5882352941176471,0.8235294117647058,0.029411764705882353,0.058823529411764705,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588235294117647,0.4411764705882353,0.3235294117647059,0.2647058823529412,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.08823529411764706,0.5882352941176471,0.20588235294117646,0.08823529411764706,0.029411764705882353,0.23529411764705882,0.2647058823529412,0.20588235294117646,0.0,0.20588235294117646,0.0,0.0,0.08823529411764706,203,1,35,3550308,4,3
1188130,31.8,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.3333333333333333,0.08333333333333333,0.0,0.75,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.25,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,526,1,35,3530607,4,3
1188138,49.83018867924528,0.4727272727272727,0.01818181818181818,0.01818181818181818,0.45454545454545453,0.0,0.03636363636363636,0.2545454545454545,0.2727272727272727,0.3090909090909091,0.12727272727272726,0.01818181818181818,0.01818181818181818,0.0,0.43636363636363634,0.4909090909090909,0.0,0.05454545454545454,0.01818181818181818,0.0,0.03636363636363636,0.2,0.14545454545454545,0.38181818181818183,0.2,0.03636363636363636,0.05454545454545454,0.12727272727272726,0.12727272727272726,0.34545454545454546,0.10909090909090909,0.23636363636363636,0.10909090909090909,0.5636363636363636,0.2909090909090909,0.03636363636363636,0.0,0.0,0.12727272727272726,0.18181818181818182,0.2909090909090909,0.2545454545454545,0.10909090909090909,0.01818181818181818,0.01818181818181818,0.0,0.05454545454545454,0.4,0.18181818181818182,0.14545454545454545,0.10909090909090909,0.10909090909090909,0.509090909090909,0.05454545454545454,0.05454545454545454,0.10909090909090909,0.2727272727272727,0.41818181818181815,0.2,0.14545454545454545,0.2,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.9090909090909091,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.7818181818181819,0.21818181818181817,0.21818181818181817,0.4909090909090909,0.16363636363636364,0.07272727272727272,0.05454545454545454,0.05454545454545454,0.36363636363636365,0.2727272727272727,0.14545454545454545,0.16363636363636364,0.23636363636363636,0.03636363636363636,0.16363636363636364,0.01818181818181818,0.32727272727272727,0.0,0.01818181818181818,0.2,3160,1,27,2706307,1,2
1188342,36.93684210526315,0.6341463414634146,0.04878048780487805,0.0,0.2926829268292683,0.024390243902439025,0.0,0.04878048780487805,0.1951219512195122,0.2682926829268293,0.21951219512195122,0.21951219512195122,0.04878048780487805,0.0,0.5365853658536586,0.36585365853658536,0.0,0.024390243902439025,0.07317073170731707,0.0,0.07317073170731707,0.12195121951219512,0.024390243902439025,0.6097560975609756,0.14634146341463414,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.14634146341463414,0.4146341463414634,0.2682926829268293,0.04878048780487805,0.1951219512195122,0.4146341463414634,0.1951219512195122,0.14634146341463414,0.0,0.04878048780487805,0.36585365853658536,0.17073170731707318,0.24390243902439024,0.17073170731707318,0.04878048780487805,0.0,0.0,0.0,0.0,0.04878048780487805,0.21951219512195122,0.36585365853658536,0.17073170731707318,0.1951219512195122,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.7317073170731707,0.6829268292682927,0.12195121951219512,0.04878048780487805,0.12195121951219512,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.7560975609756098,0.24390243902439024,0.17073170731707318,0.3170731707317073,0.36585365853658536,0.07317073170731707,0.07317073170731707,0.0975609756097561,0.5609756097560976,0.24390243902439024,0.04878048780487805,0.04878048780487805,0.34146341463414637,0.07317073170731707,0.21951219512195122,0.024390243902439025,0.21951219512195122,0.0,0.0,0.12195121951219512,1810,1,35,3551702,1,3
1188363,41.64791666666667,0.8771929824561403,0.017543859649122806,0.017543859649122806,0.07017543859649122,0.0,0.017543859649122806,0.08771929824561403,0.14035087719298245,0.21052631578947367,0.17543859649122806,0.24561403508771928,0.14035087719298245,0.0,0.49122807017543857,0.38596491228070173,0.0,0.08771929824561403,0.03508771929824561,0.0,0.03508771929824561,0.07017543859649122,0.12280701754385964,0.40350877192982454,0.2807017543859649,0.08771929824561403,0.017543859649122806,0.07017543859649122,0.07017543859649122,0.43859649122807015,0.2631578947368421,0.14035087719298245,0.10526315789473684,0.5964912280701754,0.21052631578947367,0.08771929824561403,0.0,0.0,0.12280701754385964,0.22807017543859648,0.17543859649122806,0.2807017543859649,0.14035087719298245,0.03508771929824561,0.017543859649122806,0.0,0.017543859649122806,0.10526315789473684,0.543859649122807,0.24561403508771928,0.07017543859649122,0.017543859649122806,0.3157894736842105,0.017543859649122806,0.07017543859649122,0.19298245614035087,0.40350877192982454,0.543859649122807,0.19298245614035087,0.07017543859649122,0.12280701754385964,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.8421052631578947,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.9122807017543859,0.08771929824561403,0.3684210526315789,0.2807017543859649,0.19298245614035087,0.07017543859649122,0.08771929824561403,0.017543859649122806,0.3157894736842105,0.3508771929824561,0.14035087719298245,0.17543859649122806,0.3157894736842105,0.03508771929824561,0.22807017543859648,0.0,0.3157894736842105,0.0,0.017543859649122806,0.08771929824561403,3162,1,42,4205407,1,4
1188416,39.86271186440678,0.3333333333333333,0.12280701754385964,0.0,0.49122807017543857,0.0,0.05263157894736842,0.21052631578947367,0.3508771929824561,0.21052631578947367,0.14035087719298245,0.05263157894736842,0.03508771929824561,0.0,0.7543859649122807,0.22807017543859648,0.0,0.0,0.017543859649122806,0.0,0.08771929824561403,0.19298245614035087,0.14035087719298245,0.2807017543859649,0.22807017543859648,0.07017543859649122,0.0,0.03508771929824561,0.12280701754385964,0.49122807017543857,0.17543859649122806,0.17543859649122806,0.21052631578947367,0.631578947368421,0.12280701754385964,0.03508771929824561,0.0,0.0,0.21052631578947367,0.14035087719298245,0.19298245614035087,0.24561403508771928,0.12280701754385964,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.08771929824561403,0.2982456140350877,0.24561403508771928,0.21052631578947367,0.12280701754385964,0.03508771929824561,0.38596491228070173,0.08771929824561403,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.3333333333333333,0.2807017543859649,0.07017543859649122,0.24561403508771928,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.017543859649122806,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.8245614035087719,0.17543859649122806,0.21052631578947367,0.3333333333333333,0.2807017543859649,0.08771929824561403,0.08771929824561403,0.017543859649122806,0.3508771929824561,0.2631578947368421,0.22807017543859648,0.14035087719298245,0.2982456140350877,0.05263157894736842,0.17543859649122806,0.0,0.40350877192982454,0.0,0.0,0.07017543859649122,600,1,21,2105302,1,2
1188438,35.29047619047619,0.7619047619047619,0.0,0.0,0.23809523809523808,0.0,0.0,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.6666666666666666,0.0,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.3333333333333333,0.42857142857142855,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.42857142857142855,0.19047619047619047,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.19047619047619047,0.38095238095238093,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.23809523809523808,0.5714285714285714,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.38095238095238093,0.0,0.0,0.09523809523809523,0.5238095238095238,0.7142857142857143,0.047619047619047616,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.09523809523809523,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.0,0.38095238095238093,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.5238095238095238,0.047619047619047616,0.19047619047619047,0.0,0.19047619047619047,0.0,0.0,0.047619047619047616,1736,1,33,3303302,8,3
1188455,34.70666666666667,0.7619047619047619,0.09523809523809523,0.0,0.14285714285714285,0.0,0.0,0.09523809523809523,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.9523809523809523,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.47619047619047616,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.0,0.047619047619047616,0.38095238095238093,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.47619047619047616,0.23809523809523808,0.0,0.0,0.0,0.047619047619047616,0.0,0.23809523809523808,0.38095238095238093,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.7619047619047619,0.9047619047619048,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.38095238095238093,0.19047619047619047,0.42857142857142855,0.3333333333333333,0.0,0.047619047619047616,0.047619047619047616,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,2270,1,31,3125101,5,3
1188463,32.03333333333333,0.6190476190476191,0.0,0.047619047619047616,0.3333333333333333,0.0,0.0,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.09523809523809523,0.23809523809523808,0.0,0.0,0.7142857142857143,0.19047619047619047,0.0,0.09523809523809523,0.0,0.0,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.42857142857142855,0.19047619047619047,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.0,0.047619047619047616,0.3333333333333333,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.6190476190476191,0.09523809523809523,0.09523809523809523,0.0,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.3333333333333333,0.8095238095238095,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.9047619047619048,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523,0.23809523809523808,0.5238095238095238,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.5714285714285714,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.5238095238095238,0.047619047619047616,0.2857142857142857,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,719,1,51,5107909,2,5
1188508,33.24444444444445,0.39285714285714285,0.21428571428571427,0.0,0.39285714285714285,0.0,0.0,0.14285714285714285,0.17857142857142858,0.42857142857142855,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.0,0.5714285714285714,0.32142857142857145,0.0,0.03571428571428571,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.10714285714285714,0.39285714285714285,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.0,0.10714285714285714,0.4642857142857143,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.17857142857142858,0.07142857142857142,0.0,0.03571428571428571,0.14285714285714285,0.17857142857142858,0.35714285714285715,0.25,0.07142857142857142,0.0,0.0,0.0,0.0,0.21428571428571427,0.25,0.2857142857142857,0.17857142857142858,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.17857142857142858,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.42857142857142855,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.75,0.25,0.32142857142857145,0.35714285714285715,0.17857142857142858,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.5,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.32142857142857145,0.0,0.0,0.17857142857142858,3164,1,51,5103403,1,5
1188509,30.032432432432433,0.28205128205128205,0.1794871794871795,0.05128205128205128,0.48717948717948717,0.0,0.0,0.05128205128205128,0.20512820512820512,0.23076923076923078,0.1282051282051282,0.28205128205128205,0.07692307692307693,0.02564102564102564,0.6153846153846154,0.3076923076923077,0.0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.1282051282051282,0.10256410256410256,0.3076923076923077,0.2564102564102564,0.20512820512820512,0.0,0.02564102564102564,0.05128205128205128,0.20512820512820512,0.41025641025641024,0.3076923076923077,0.20512820512820512,0.6153846153846154,0.1282051282051282,0.05128205128205128,0.0,0.0,0.20512820512820512,0.0,0.20512820512820512,0.38461538461538464,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.0,0.0,0.10256410256410256,0.38461538461538464,0.3076923076923077,0.1794871794871795,0.02564102564102564,0.2564102564102564,0.02564102564102564,0.07692307692307693,0.1794871794871795,0.46153846153846156,0.48717948717948717,0.358974358974359,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.8717948717948718,0.1282051282051282,0.41025641025641024,0.3333333333333333,0.15384615384615385,0.0,0.10256410256410256,0.07692307692307693,0.41025641025641024,0.3076923076923077,0.20512820512820512,0.0,0.3333333333333333,0.1282051282051282,0.15384615384615385,0.0,0.2564102564102564,0.0,0.02564102564102564,0.10256410256410256,3164,1,51,5103403,1,5
1188617,34.36666666666667,0.3,0.05,0.05,0.55,0.0,0.05,0.3,0.35,0.15,0.1,0.1,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.05,0.2,0.15,0.5,0.1,0.0,0.0,0.0,0.1,0.45,0.3,0.15,0.1,0.55,0.2,0.15,0.0,0.0,0.2,0.3,0.2,0.1,0.1,0.05,0.05,0.0,0.0,0.35,0.45,0.05,0.15,0.0,0.35,0.1,0.0,0.15,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.3,0.25,0.3,0.0,0.15,0.0,0.5,0.2,0.1,0.2,0.3,0.05,0.2,0.05,0.35,0.0,0.05,0.0,1758,1,29,2933307,4,2
